@relation Adult-Income-weka.filters.unsupervised.instance.RemovePercentage-P10.0-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R4-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {<=50K,>50K}

@data
-1.732051,84.87049,-272933.102155,-48.497423,272917.513698,-13.856406,-272929.638053,-272848.231666,-272920.977799,272849.963716,<=50K
0,34.641016,-39795.599355,-13.856406,39780.010897,-15.588457,-39797.331406,-39747.101932,-39778.278847,39743.63783,<=50K
1.732051,90.066642,-657647.567278,-13.856406,657626.782669,-15.588457,-657645.835227,-657593.873703,-657628.514719,657595.605754,>50K
1.732051,48.497423,-773485.393238,-60.621778,773461.144526,-20.78461,-773483.661187,-773374.541986,-773464.608628,773378.006088,<=50K
0,32.908965,-72399.723756,-15.588457,72385.86735,-6.928203,-72399.723756,-72358.154537,-72391.063502,72354.690435,<=50K
-3.464102,50.229473,-156612.03402,-36.373067,156591.249411,-17.320508,-156606.837868,-156530.627632,-156596.445563,156532.359683,<=50K
-1.732051,36.373067,-217375.840452,-41.569219,217358.519943,-17.320508,-217377.572502,-217296.166114,-217358.519943,217299.630216,<=50K
0,46.765372,-224596.760268,-51.961524,224577.707709,-15.588457,-224598.492319,-224506.693626,-224579.43976,224510.157728,>50K
0,91.798693,-181439.250296,-96.994845,181427.12594,-8.660254,-181435.786194,-181316.274689,-181432.322093,181318.00674,<=50K
-1.732051,84.87049,-293049.140234,-65.817931,293030.087675,-13.856406,-293040.47998,-292950.413338,-293028.355625,292945.217186,<=50K
-3292.628585,79.674337,-562348.399795,-43.30127,559022.862244,3268.379874,-559048.843007,-558953.580212,-562318.954931,558955.312263,>50K
0,43.30127,-211803.833004,-43.30127,211779.584292,-17.320508,-211803.833004,-211712.034311,-211783.048394,211712.034311,<=50K
0,31.176915,-198844.628861,-12.124356,198834.236556,-6.928203,-198846.360912,-198808.255794,-198839.432709,198804.791693,<=50K
0,86.60254,-501802.831766,-58.889727,501783.779207,-13.856406,-501799.367664,-501711.033073,-501787.243308,501709.301022,<=50K
-3.464102,93.530744,-238501.664151,-46.765372,238487.807745,-13.856406,-238498.20005,-238416.793662,-238491.271847,238420.257763,>50K
-3294.360636,69.282032,-146574.799591,-77.942286,143254.458192,3271.843975,-143276.974853,-143148.803093,-146550.550879,143152.267195,>50K
0,83.138439,-288904.342652,-48.497423,288885.290093,-13.856406,-288899.146499,-288817.740111,-288890.486245,288816.00806,<=50K
0,62.353829,-604035.398632,-31.176915,604018.078123,-19.052559,-604037.130682,-603952.260193,-604018.078123,603957.456345,<=50K
0,39.837169,-602932.082267,-50.229473,602911.297657,-13.856406,-602925.154064,-602843.747676,-602909.565607,602842.015625,<=50K
-1.732051,109.119201,-267662.471548,-48.497423,267646.88309,-15.588457,-267662.471548,-267579.333109,-267652.079243,267579.333109,<=50K
0,114.315353,-499494.008039,-50.229473,499473.223429,-15.588457,-499483.615734,-499402.209346,-499474.95548,499402.209346,>50K
-1.732051,41.569219,-315839.46476,-46.765372,315829.072455,-13.856406,-315839.46476,-315758.058372,-315830.804506,315759.790423,<=50K
1.732051,38.105118,-423276.844303,-41.569219,423254.327642,-19.052559,-423276.844303,-423185.04561,-423256.059693,423186.777661,<=50K
1.732051,114.315353,-177422.624473,-31.176915,177400.107813,-17.320508,-177417.428321,-177349.878339,-177405.303965,177348.146289,<=50K
-1.732051,45.033321,-449803.202421,-69.282032,449792.810116,-10.392305,-449803.202421,-449707.939626,-449796.274218,449707.939626,<=50K
-1.732051,48.497423,-171027.892892,-15.588457,171010.572384,-13.856406,-171024.42879,-170979.395469,-171012.304435,170974.199317,<=50K
0,5054.124256,-307873.763096,-50.229473,302857.743957,-13.856406,-297874.633784,-302790.193976,-302861.208059,302790.193976,<=50K
1.732051,114.315353,-245604.804513,-57.157677,245596.144259,-6.928203,-245606.536564,-245532.058379,-245604.804513,245530.326329,<=50K
0,55.425626,-566742.612694,-50.229473,566735.684491,-13.856406,-566747.808846,-566661.206306,-566732.220389,566661.206306,<=50K
-1.732051,43.30127,-133378.304488,-43.30127,133364.448081,-15.588457,-133380.036538,-133295.166049,-133362.71603,133295.166049,<=50K
0,55.425626,-451320.478928,-48.497423,451301.426369,-13.856406,-451315.282776,-451233.876388,-451306.622522,451233.876388,<=50K
-1.732051,36.373067,-642592.581659,-45.033321,642571.797049,-13.856406,-642587.385506,-642504.247068,-642576.993202,642504.247068,<=50K
0,34.641016,-223463.99904,1.732051,223451.874684,-10.392305,-223465.731091,-223436.286227,-223455.338786,223434.554176,<=50K
-1.732051,38.105118,-784009.333944,-46.765372,783998.94164,-13.856406,-784009.333944,-783927.927556,-784000.67369,783929.659607,<=50K
1.732051,131.635861,-209233.469605,-55.425626,209221.345249,-8.660254,-209231.737554,-209155.527319,-209224.809351,209155.527319,<=50K
-3.464102,83.138439,-78539.843869,-103.923048,78520.79131,-19.052559,-78538.111818,-78394.351601,-78522.523361,78401.279805,<=50K
0,41.569219,-397561.085963,-76.210236,397545.497506,-12.124356,-397559.353912,-397448.50266,-397547.229556,397450.234711,<=50K
1.732051,32.908965,-220656.344681,-24.248711,220642.488275,-10.392305,-220658.076732,-220600.919055,-220645.952376,220599.187004,<=50K
0,32.908965,-685150.802052,-50.229473,685140.409747,-8.660254,-685152.534102,-685076.323867,-685145.605899,685072.859765,<=50K
-2894.256899,57.157677,-206865.756151,-65.817931,203947.25054,2878.668442,-203964.571049,-203862.380051,-206848.435643,203862.380051,<=50K
0,100.458947,-335853.311842,-48.497423,335837.723384,-13.856406,-335846.383638,-335770.173403,-335841.187486,335764.97725,<=50K
0,24489.466368,-306886.494136,-53.693575,282469.773902,-22.51666,-258096.354937,-282390.099564,-282469.773902,282391.831615,>50K
-1.732051,57.157677,-269075.825007,-102.190998,269061.9686,-15.588457,-269079.289108,-268940.725044,-269068.896803,268937.260942,<=50K
0,43.30127,-128005.482883,5.196152,127986.430324,-10.392305,-128002.018781,-127974.305968,-127991.626476,127972.573917,<=50K
0,81.406388,-186524.551467,3.464102,186512.427111,-13.856406,-186522.819416,-186495.106603,-186517.623264,186495.106603,<=50K
0,112.583302,-556300.078375,15.588457,556279.293765,-19.052559,-556294.882223,-556267.16941,-556279.293765,556267.16941,<=50K
0,81.406388,-268386.468785,-45.033321,268365.684176,-22.51666,-268386.468785,-268284.277788,-268367.416226,268287.741889,>50K
0,45.033321,-179632.721304,-46.765372,179611.936694,-12.124356,-179630.989253,-179546.118763,-179617.132847,179544.386713,<=50K
3.464102,60.621778,-110023.331398,-57.157677,109997.350636,-20.78461,-110019.867297,-109915.944248,-110004.27884,109917.676299,>50K
0,34.641016,-422364.053527,-48.497423,422343.268918,-13.856406,-422358.857375,-422277.450987,-422350.197121,422275.718936,<=50K
1.732051,95.262794,-324279.748345,-31.176915,324276.284244,-3.464102,-324284.944498,-324234.715024,-324281.480396,324234.715024,<=50K
0,50.229473,-101508.569628,-53.693575,101491.24912,-12.124356,-101505.105527,-101418.502986,-101496.445273,101416.770936,<=50K
-1.732051,72.746134,-329602.340477,-50.229473,329595.412274,-13.856406,-329602.340477,-329527.862292,-329598.876376,329522.66614,<=50K
0,15013.4164,-289216.111797,-31.176915,274275.441531,-22.51666,-259378.072535,-274213.087702,-274277.173582,274214.819753,>50K
-1.732051,57.157677,-107691.991011,-25.980762,107676.402554,-15.588457,-107690.258961,-107620.976928,-107674.670503,107620.976928,<=50K
-1.732051,34.641016,-532013.261951,-38.105118,531995.941443,-12.124356,-532013.261951,-531938.783767,-532001.137596,531937.051716,<=50K
0,41.569219,-485220.177334,-69.282032,485206.320927,-12.124356,-485213.249131,-485121.450438,-485208.052978,485124.91454,<=50K
1.732051,45.033321,-205679.301348,-6.928203,205660.248789,-19.052559,-205681.033399,-205622.143671,-205660.248789,205625.607773,<=50K
0,43.30127,-296393.730344,-60.621778,296379.873937,-12.124356,-296391.998293,-296296.735498,-296383.338039,296295.003448,<=50K
-1.732051,58.889727,-293840.687453,-41.569219,293821.634894,-13.856406,-293833.75925,-293761.013116,-293823.366945,293757.549014,<=50K
-3.464102,72.746134,-217320.414826,-50.229473,217308.29047,-15.588457,-217318.682775,-217239.008438,-217310.022521,217235.544336,>50K
-1.732051,60.621778,-251907.737402,-50.229473,251899.077148,-8.660254,-251909.469453,-251833.259217,-251902.54125,251831.527166,<=50K
-1.732051,31.176915,-263604.276506,-20.78461,263583.491896,-12.124356,-263602.544455,-263545.386778,-263588.688048,263543.654727,<=50K
0,48.497423,-404837.431405,-46.765372,404820.110897,-13.856406,-404833.967304,-404757.757068,-404823.574999,404754.292967,<=50K
0,53.693575,-266687.326943,-41.569219,266670.006435,-12.124356,-266682.130791,-266614.580809,-266671.738486,266609.384657,<=50K
-1.732051,88.334591,-152642.173569,-45.033321,152630.049214,-15.588457,-152642.173569,-152557.30308,-152628.317163,152559.035131,<=50K
1.732051,65.817931,-166867.506852,-50.229473,166850.186344,-17.320508,-166864.04275,-166780.904312,-166846.722242,166773.976108,<=50K
-3.464102,67.549981,-114535.323752,-22.51666,114519.735295,-13.856406,-114535.323752,-114474.701974,-114519.735295,114478.166075,<=50K
-3.464102,4945.005056,-320458.844264,-48.497423,315541.552021,-15.588457,-310657.168744,-315472.269989,-315545.016123,315474.00204,<=50K
1.732051,64.08588,-92903.741216,-39.837169,92886.420708,-19.052559,-92900.277115,-92830.995082,-92889.88481,92824.066879,<=50K
0,91.798693,-302885.45677,-64.08588,302873.332415,-10.392305,-302881.992669,-302797.122179,-302876.796516,302797.122179,>50K
3.464102,50.229473,-114675.619868,-77.942286,114654.835258,-20.78461,-114675.619868,-114547.448108,-114653.103207,114550.912209,<=50K
-1.732051,50.229473,-127835.741903,-29.444864,127818.421395,-17.320508,-127834.009853,-127768.191922,-127821.885497,127768.191922,<=50K
1.732051,45.033321,-49152.137817,-41.569219,49134.817309,-20.78461,-49157.33397,-49062.071175,-49133.085258,49065.535277,<=50K
1.732051,8667.182241,-409953.909491,27.712813,401385.454146,-25.980762,-392872.424427,-401383.722095,-401392.382349,401381.990044,<=50K
0,50.229473,-412018.514054,-41.569219,411994.265342,-24.248711,-412018.514054,-411923.251259,-411990.801241,411923.251259,<=50K
0,102.190998,-338553.579051,-64.08588,338532.794441,-15.588457,-338546.650847,-338447.923951,-338537.990593,338447.923951,>50K
-1.732051,39.837169,-202554.681691,-57.157677,202533.897081,-13.856406,-202549.485539,-202457.686846,-202535.629132,202457.686846,<=50K
1.732051,39.837169,-152202.232664,-32.908965,152191.840359,-12.124356,-152205.696766,-152139.878835,-152195.304461,152138.146784,<=50K
3.464102,58.889727,-790527.041133,-41.569219,790506.256524,-20.78461,-790527.041133,-790436.974491,-790511.452676,790438.706542,<=50K
-3.464102,74.478185,-456598.037739,-50.229473,456582.449282,-13.856406,-456594.573637,-456516.631351,-456585.913383,456511.435199,<=50K
-1.732051,45.033321,-456400.583947,-50.229473,456395.387794,-10.392305,-456404.048048,-456326.105762,-456397.119845,456326.105762,<=50K
1.732051,72.746134,-318312.833313,-45.033321,318286.852551,-22.51666,-318307.637161,-318219.30257,-318293.780755,318221.034621,<=50K
-3432.924701,48.497423,-813565.048925,-46.765372,810128.660123,3413.872142,-810139.052427,-810052.449887,-813556.388671,810055.913989,<=50K
0,65.817931,-196180.734719,-58.889727,196161.68216,-19.052559,-196182.46677,-196069.883468,-196159.95011,196076.811671,>50K
0,32.908965,-240368.814922,-45.033321,240351.494414,-13.856406,-240365.35082,-240285.676483,-240356.690566,240283.944432,<=50K
0,90.066642,-523342.615609,-50.229473,523333.955355,-10.392305,-523346.07971,-523264.673322,-523332.223304,523262.941271,<=50K
0,117.779455,-439734.791076,-25.980762,439708.810314,-20.78461,-439729.594924,-439653.384688,-439710.542365,439658.580841,<=50K
-1.732051,46.765372,-372158.828819,-60.621778,372143.240362,-12.124356,-372157.096768,-372061.833974,-372150.168565,372061.833974,<=50K
1.732051,74.478185,-421730.122932,-50.229473,421714.534474,-12.124356,-421724.926779,-421646.984493,-421717.998576,421641.788341,<=50K
-3.464102,60.621778,-292912.30822,-48.497423,292901.915916,-15.588457,-292912.30822,-292830.901832,-292901.915916,292829.169782,<=50K
0,74.478185,-178794.408713,-50.229473,178780.552306,-13.856406,-178790.944611,-178711.270274,-178777.088205,178704.342071,<=50K
0,71.014083,-99152.98053,-41.569219,99133.927971,-22.51666,-99154.712581,-99061.181837,-99133.927971,99064.645939,<=50K
1.732051,74.478185,-395480.892943,-57.157677,395460.108333,-13.856406,-395475.696791,-395383.898098,-395465.304486,395383.898098,>50K
0,32.908965,-376599.80709,-46.765372,376585.950683,-10.392305,-376596.342988,-376516.668651,-376589.414785,376514.9366,<=50K
-1.732051,79.674337,-320516.001941,-109.119201,320500.413483,-13.856406,-320512.537839,-320370.509673,-320503.877585,320372.241724,>50K
1.732051,13361.03993,-77944.018391,-98.726896,64605.495122,-20.78461,-51312.005174,-64487.715667,-64612.423326,64487.715667,>50K
-1.732051,55.425626,-452184.772281,-64.08588,452167.451773,-15.588457,-452184.772281,-452082.581284,-452170.915875,452082.581284,<=50K
-1.732051,79.674337,-103538.533175,-65.817931,103521.212667,-15.588457,-103531.604972,-103434.610126,-103524.676768,103431.146025,<=50K
0,45.033321,-577725.546865,-19.052559,577709.958407,-13.856406,-577723.814814,-577670.121239,-577713.422509,577670.121239,<=50K
-1.732051,31.176915,-230991.49185,-50.229473,230972.439291,-15.588457,-230991.49185,-230903.157259,-230974.171342,230903.157259,<=50K
0,60.621778,-171956.272125,-48.497423,171938.951617,-12.124356,-171954.540074,-171871.401635,-171942.415718,171871.401635,<=50K
0,83.138439,-354453.805464,-43.30127,354427.824702,-22.51666,-354450.341363,-354356.810619,-354429.556753,354360.274721,>50K
0,5426.51518,-64463.466956,-72.746134,59068.128691,-15.588457,-53707.431441,-58974.597947,-59073.324843,58974.597947,>50K
1.732051,26076.024908,-567601.709894,-60.621778,541555.12985,-20.78461,-515555.315178,-541466.795259,-541556.861901,541470.259361,>50K
-3296.092687,86.60254,-570911.658988,-45.033321,567596.513742,3273.576026,-567617.298352,-567523.767608,-570890.874378,567528.96376,>50K
0,60.621778,-486758.238451,-57.157677,486744.382045,-13.856406,-486756.5064,-486666.439758,-486746.114095,486666.439758,<=50K
-1.732051,36.373067,-476998.13215,-19.052559,476980.811642,-13.856406,-476998.13215,-476940.974474,-476984.275744,476939.242423,<=50K
-1.732051,90.066642,-223754.983576,-50.229473,223742.85922,-12.124356,-223751.519474,-223673.577188,-223748.055373,223668.381035,<=50K
0,69.282032,-667882.2555,-64.08588,667861.47089,-15.588457,-667875.327297,-667776.600401,-667866.667043,667776.600401,>50K
-1.732051,38.105118,-348467.837873,-46.765372,348450.517365,-13.856406,-348467.837873,-348384.699434,-348455.713518,348382.967384,<=50K
0,122.975607,-66455.325385,-6.928203,66439.736928,-13.856406,-66453.593334,-66415.488216,-66443.201029,66415.488216,<=50K
0,51.961524,-127839.206005,-43.30127,127820.153446,-19.052559,-127839.206005,-127747.407312,-127820.153446,127750.871414,<=50K
-1.732051,72.746134,-117228.662758,-46.765372,117207.878148,-17.320508,-117225.198656,-117140.328167,-117213.074301,117140.328167,<=50K
0,41.569219,-446236.909808,-50.229473,446216.125198,-19.052559,-446235.177757,-446132.98676,-446216.125198,446138.182912,<=50K
-1.732051,38.105118,-311878.264563,-10.392305,311857.479954,-13.856406,-311873.068411,-311824.570988,-311862.676106,311824.570988,<=50K
0,102.190998,-1136310.200255,-81.406388,1136287.683594,-20.78461,-1136310.200255,-1136183.760546,-1136285.951543,1136183.760546,<=50K
1.732051,76.210236,-374039.835996,-48.497423,374024.247539,-12.124356,-374034.639844,-373958.429608,-374025.97959,373953.233456,<=50K
1.732051,50.229473,-846512.119386,-48.497423,846486.138624,-20.78461,-846505.191183,-846418.588643,-846491.334777,846418.588643,<=50K
0,112.583302,-345195.993898,-43.30127,345190.797745,-6.928203,-345201.19005,-345142.300323,-345195.993898,345145.764424,<=50K
-1.732051,51.961524,-529493.128026,-46.765372,529475.807518,-15.588457,-529491.395975,-529401.329333,-529472.343417,529404.793435,<=50K
0,109.119201,-199192.771074,-13.856406,199171.986464,-13.856406,-199187.574921,-199140.809549,-199177.182616,199140.809549,<=50K
0,76.210236,-152895.052987,-46.765372,152877.732479,-10.392305,-152891.588886,-152811.914549,-152882.928632,152810.182498,<=50K
-3268.379874,98.726896,-291987.393089,-48.497423,288699.960656,3254.523467,-288713.817063,-288632.410675,-291973.536683,288632.410675,>50K
0,55.425626,-303841.548816,-48.497423,303827.69241,-13.856406,-303839.816765,-303756.678327,-303825.960359,303753.214225,<=50K
-1.732051,72.746134,-279275.872212,-48.497423,279249.89145,-20.78461,-279275.872212,-279177.145316,-279251.623501,279182.341469,<=50K
0,1995.32253,-280741.187196,-22.51666,278853.251815,-6.928203,-276977.440791,-278820.34285,-278854.983866,278816.878748,<=50K
-1.732051,39.837169,-361321.386916,-53.693575,361304.066408,-15.588457,-361317.922815,-361224.392071,-361307.53051,361226.124122,<=50K
-1.732051,84.87049,-347238.0818,-48.497423,347225.957444,-13.856406,-347238.0818,-347158.407463,-347231.153597,347158.407463,<=50K
1.732051,53.693575,-444478.878238,-53.693575,444458.093629,-13.856406,-444475.414137,-444390.543647,-444463.289781,444388.811596,<=50K
1.732051,83.138439,-306046.449494,-45.033321,306025.664884,-17.320508,-306042.985393,-305958.114903,-306027.396935,305958.114903,<=50K
0,55.425626,-357706.596881,-48.497423,357691.008423,-15.588457,-357703.132779,-357623.458442,-357694.472525,357618.26229,<=50K
1.732051,48.497423,-368327.532433,-114.315353,368305.015772,-22.51666,-368329.264484,-368157.791454,-368308.479874,368157.791454,<=50K
0,79.674337,-257616.576864,-46.765372,257597.524305,-15.588457,-257609.648661,-257524.778171,-257597.524305,257526.510222,<=50K
0,71.014083,-461624.449182,-46.765372,461605.396624,-12.124356,-461620.985081,-461541.310744,-461610.592776,461539.578693,<=50K
-1.732051,57.157677,-416154.651382,-38.105118,416126.938569,-25.980762,-416149.45523,-416055.924486,-416130.402671,416059.388588,>50K
